latitude,longitude,frp,daynight,datetime
28.89405,81.59567,0.56,N,2026-05-17 20:21:00
28.89738,81.5963,0.5,N,2026-05-17 20:21:00
28.89859,81.58831,0.58,N,2026-05-17 20:21:00
29.02887,81.44479,0.97,N,2026-05-17 20:21:00
29.03487,80.35439,2.55,N,2026-05-17 20:21:00
29.06444,80.4419,0.81,N,2026-05-17 20:21:00
29.06505,80.43765,0.81,N,2026-05-17 20:21:00
29.10364,80.3149,1.08,N,2026-05-17 20:21:00
29.19384,80.26888,0.86,N,2026-05-17 20:21:00
29.33834,79.87906,1.61,N,2026-05-17 20:21:00
29.34182,79.87964,0.71,N,2026-05-17 20:21:00
29.43879,80.89198,0.3,N,2026-05-17 20:21:00
29.5045,79.42302,0.54,N,2026-05-17 20:21:00
29.51776,79.64581,0.63,N,2026-05-17 20:21:00
29.52129,79.64629,0.63,N,2026-05-17 20:21:00
29.52549,79.64192,0.98,N,2026-05-17 20:21:00
29.59416,80.11559,0.47,N,2026-05-17 20:21:00
29.60155,79.16192,1.95,N,2026-05-17 20:21:00
29.60202,79.16483,1.36,N,2026-05-17 20:21:00
29.62252,80.68456,0.52,N,2026-05-17 20:21:00
29.64905,80.17955,0.69,N,2026-05-17 20:21:00
29.65503,79.20892,1.28,N,2026-05-17 20:21:00
29.69101,80.06613,0.8,N,2026-05-17 20:21:00
29.69298,80.06841,1.18,N,2026-05-17 20:21:00
29.69394,80.07054,0.8,N,2026-05-17 20:21:00
29.69744,80.07088,0.92,N,2026-05-17 20:21:00
29.71367,79.16492,0.64,N,2026-05-17 20:21:00
29.73038,81.93068,0.51,N,2026-05-17 20:21:00
29.73668,80.12101,0.73,N,2026-05-17 20:21:00
29.74384,79.93953,0.71,N,2026-05-17 20:21:00
29.76216,79.24343,0.52,N,2026-05-17 20:21:00
29.76533,79.13556,0.66,N,2026-05-17 20:21:00
29.7699,79.9317,0.56,N,2026-05-17 20:21:00
29.77461,79.03612,1.24,N,2026-05-17 20:21:00
29.807,79.86983,1.06,N,2026-05-17 20:21:00
29.814,79.87099,1.26,N,2026-05-17 20:21:00
29.83619,78.58482,0.94,N,2026-05-17 20:21:00
29.84484,80.51475,0.85,N,2026-05-17 20:21:00
29.84563,80.51635,0.86,N,2026-05-17 20:21:00
29.85986,78.6362,1.29,N,2026-05-17 20:21:00
29.86272,79.88582,0.86,N,2026-05-17 20:21:00
29.89504,78.67068,0.95,N,2026-05-17 20:21:00
29.97499,79.87737,0.67,N,2026-05-17 20:21:00
29.97843,79.87843,0.67,N,2026-05-17 20:21:00
29.98994,79.26127,0.47,N,2026-05-17 20:21:00
29.99468,79.25316,0.64,N,2026-05-17 20:21:00
30.0225,79.73891,0.59,N,2026-05-17 20:21:00
30.02919,79.30507,1.79,N,2026-05-17 20:21:00
30.03341,79.30076,1.79,N,2026-05-17 20:21:00
30.05772,78.71219,1.04,N,2026-05-17 20:21:00
30.06558,78.87434,1.63,N,2026-05-17 20:21:00
30.0664,78.87728,1.98,N,2026-05-17 20:21:00
30.11058,78.90272,1.17,N,2026-05-17 20:21:00
30.11124,78.89752,1.17,N,2026-05-17 20:21:00
30.13373,76.34261,2.79,N,2026-05-17 20:21:00
30.15351,78.71315,0.64,N,2026-05-17 20:21:00
30.15527,79.19196,0.72,N,2026-05-17 20:21:00
30.16307,78.60778,1.09,N,2026-05-17 20:21:00
30.1711,78.60422,0.78,N,2026-05-17 20:21:00
30.17749,78.70258,1.0,N,2026-05-17 20:21:00
30.24386,79.16399,2.0,N,2026-05-17 20:21:00
30.24444,79.15961,2.0,N,2026-05-17 20:21:00
30.24446,79.16124,2.83,N,2026-05-17 20:21:00
30.24907,77.94281,1.89,N,2026-05-17 20:21:00
30.2504,77.93181,3.53,N,2026-05-17 20:21:00
30.25293,77.94337,2.13,N,2026-05-17 20:21:00
30.25359,77.93794,2.97,N,2026-05-17 20:21:00
30.25368,79.17562,0.46,N,2026-05-17 20:21:00
30.28775,78.82907,0.98,N,2026-05-17 20:21:00
30.29795,77.73414,2.48,N,2026-05-17 20:21:00
30.29861,77.72868,3.96,N,2026-05-17 20:21:00
30.30253,77.72911,2.65,N,2026-05-17 20:21:00
30.30525,77.80461,2.91,N,2026-05-17 20:21:00
30.30574,77.80577,2.98,N,2026-05-17 20:21:00
30.30592,77.79913,2.85,N,2026-05-17 20:21:00
30.30638,77.80025,2.98,N,2026-05-17 20:21:00
30.30914,77.80514,2.64,N,2026-05-17 20:21:00
30.30982,77.79962,2.65,N,2026-05-17 20:21:00
30.31043,79.16577,0.83,N,2026-05-17 20:21:00
30.31223,77.81788,2.6,N,2026-05-17 20:21:00
30.3126,79.12051,1.27,N,2026-05-17 20:21:00
30.32458,78.6407,2.44,N,2026-05-17 20:21:00
30.32772,78.64592,2.05,N,2026-05-17 20:21:00
30.3278,77.81989,1.65,N,2026-05-17 20:21:00
30.32831,78.64119,2.05,N,2026-05-17 20:21:00
30.33141,78.6468,2.05,N,2026-05-17 20:21:00
30.33169,77.8204,1.65,N,2026-05-17 20:21:00
30.33202,78.64188,2.05,N,2026-05-17 20:21:00
30.34413,79.30968,1.43,N,2026-05-17 20:21:00
30.34773,79.3103,1.43,N,2026-05-17 20:21:00
30.34828,79.30612,1.43,N,2026-05-17 20:21:00
30.35133,79.31091,1.33,N,2026-05-17 20:21:00
30.3519,79.30656,1.33,N,2026-05-17 20:21:00
30.35248,79.30211,0.78,N,2026-05-17 20:21:00
30.35324,78.56249,0.9,N,2026-05-17 20:21:00
30.39998,77.47511,2.24,N,2026-05-17 20:21:00
30.40393,77.47578,2.24,N,2026-05-17 20:21:00
30.46351,77.87794,0.99,N,2026-05-17 20:21:00
30.46416,77.87248,2.36,N,2026-05-17 20:21:00
30.64491,77.64687,1.83,N,2026-05-17 20:21:00
30.64623,77.646,1.78,N,2026-05-17 20:21:00
30.69091,77.33796,2.64,N,2026-05-17 20:21:00
30.69176,77.33853,2.8,N,2026-05-17 20:21:00
30.71734,78.28048,1.04,N,2026-05-17 20:21:00
31.04811,78.03809,0.42,N,2026-05-17 20:21:00
31.47081,76.36417,3.12,N,2026-05-17 20:21:00
31.47507,76.36503,3.01,N,2026-05-17 20:21:00
31.4841,76.36171,1.79,N,2026-05-17 20:21:00
31.48462,76.35671,1.79,N,2026-05-17 20:21:00
31.76534,76.48279,1.43,N,2026-05-17 20:21:00
31.76583,76.47802,1.43,N,2026-05-17 20:21:00
32.08666,74.16206,3.03,N,2026-05-17 20:21:00
32.25428,76.16869,0.95,N,2026-05-17 20:21:00
32.68371,76.04087,1.64,N,2026-05-17 20:21:00
32.72647,73.13803,1.72,N,2026-05-17 20:21:00
32.88839,71.61495,1.87,N,2026-05-17 20:21:00
32.88849,71.61376,1.95,N,2026-05-17 20:21:00
32.8928,74.44508,3.98,N,2026-05-17 20:21:00
32.89444,74.44666,2.49,N,2026-05-17 20:21:00
32.89498,74.44003,2.49,N,2026-05-17 20:21:00
33.20175,74.5714,2.54,N,2026-05-17 20:21:00
33.20378,74.57216,3.82,N,2026-05-17 20:21:00
33.20656,74.57272,1.99,N,2026-05-17 20:21:00
33.2673,71.30442,0.87,N,2026-05-17 20:21:00
33.27799,72.14413,0.7,N,2026-05-17 20:21:00
21.96715,85.31462,0.56,N,2026-05-17 20:23:00
22.05246,88.12266,1.58,N,2026-05-17 20:23:00
22.2093,84.84482,0.85,N,2026-05-17 20:23:00
22.2151,84.87618,0.68,N,2026-05-17 20:23:00
22.21792,84.75683,2.19,N,2026-05-17 20:23:00
22.33733,82.5727,3.35,N,2026-05-17 20:23:00
22.35502,82.30247,2.7,N,2026-05-17 20:23:00
22.35839,82.30312,2.7,N,2026-05-17 20:23:00
22.36166,87.01728,1.22,N,2026-05-17 20:23:00
22.36315,87.30183,5.86,N,2026-05-17 20:23:00
22.3648,87.29988,5.23,N,2026-05-17 20:23:00
22.36587,87.01822,1.22,N,2026-05-17 20:23:00
22.36743,87.30283,5.02,N,2026-05-17 20:23:00
22.36908,87.30087,4.04,N,2026-05-17 20:23:00
22.37601,87.28187,4.27,N,2026-05-17 20:23:00
22.37687,87.27749,5.23,N,2026-05-17 20:23:00
22.37781,87.27995,5.37,N,2026-05-17 20:23:00
22.57216,85.89506,4.87,N,2026-05-17 20:23:00
22.59073,85.90493,3.62,N,2026-05-17 20:23:00
22.78468,86.20406,2.64,N,2026-05-17 20:23:00
22.78866,86.20497,2.62,N,2026-05-17 20:23:00
22.79007,86.19754,3.23,N,2026-05-17 20:23:00
22.79192,86.20968,2.98,N,2026-05-17 20:23:00
22.79772,86.09196,0.47,N,2026-05-17 20:23:00
22.856,86.05435,1.14,N,2026-05-17 20:23:00
22.99383,79.67731,3.75,N,2026-05-17 20:23:00
23.06221,83.04855,2.43,N,2026-05-17 20:23:00
23.06563,83.04924,2.43,N,2026-05-17 20:23:00
23.16451,82.33887,3.57,N,2026-05-17 20:23:00
23.16516,82.335,3.57,N,2026-05-17 20:23:00
23.16722,82.34337,7.57,N,2026-05-17 20:23:00
23.16787,82.33952,3.57,N,2026-05-17 20:23:00
23.18502,77.97903,6.89,N,2026-05-17 20:23:00
23.18551,77.981,6.19,N,2026-05-17 20:23:00
23.29447,79.69655,2.87,N,2026-05-17 20:23:00
23.30539,77.08911,4.08,N,2026-05-17 20:23:00
23.30695,77.09142,4.64,N,2026-05-17 20:23:00
23.31393,78.31786,5.22,N,2026-05-17 20:23:00
23.4367,80.45421,1.69,N,2026-05-17 20:23:00
23.44434,77.78888,2.29,N,2026-05-17 20:23:00
23.47955,78.5955,0.98,N,2026-05-17 20:23:00
23.5135,77.84543,2.79,N,2026-05-17 20:23:00
23.54133,76.76189,3.32,N,2026-05-17 20:23:00
23.5582,77.68678,3.47,N,2026-05-17 20:23:00
23.56116,87.08401,1.44,N,2026-05-17 20:23:00
23.57843,78.17587,2.84,N,2026-05-17 20:23:00
23.588,78.86418,0.36,N,2026-05-17 20:23:00
23.59415,78.0901,3.89,N,2026-05-17 20:23:00
23.60013,77.7578,2.66,N,2026-05-17 20:23:00
23.60016,78.19969,0.54,N,2026-05-17 20:23:00
23.60285,77.62939,3.2,N,2026-05-17 20:23:00
23.60313,80.27805,1.24,N,2026-05-17 20:23:00
23.60498,87.15267,0.77,N,2026-05-17 20:23:00
23.60648,77.62997,4.93,N,2026-05-17 20:23:00
23.61477,86.79002,1.09,N,2026-05-17 20:23:00
23.6168,78.38996,1.77,N,2026-05-17 20:23:00
23.62417,79.06736,1.72,N,2026-05-17 20:23:00
23.62644,85.67743,1.31,N,2026-05-17 20:23:00
23.62872,77.88322,1.1,N,2026-05-17 20:23:00
23.64732,85.44008,1.78,N,2026-05-17 20:23:00
23.64826,85.43507,1.78,N,2026-05-17 20:23:00
23.65607,82.83725,2.64,N,2026-05-17 20:23:00
23.6613,87.15292,1.19,N,2026-05-17 20:23:00
23.66463,87.15799,1.19,N,2026-05-17 20:23:00
23.66544,87.1539,1.19,N,2026-05-17 20:23:00
23.6659,77.68823,2.56,N,2026-05-17 20:23:00
23.66983,76.07202,0.55,N,2026-05-17 20:23:00
23.67414,86.40022,2.08,N,2026-05-17 20:23:00
23.67467,78.61662,1.12,N,2026-05-17 20:23:00
23.67487,86.39647,2.08,N,2026-05-17 20:23:00
23.67492,86.10665,0.83,N,2026-05-17 20:23:00
23.67511,86.08421,2.47,N,2026-05-17 20:23:00
23.67559,86.39276,2.66,N,2026-05-17 20:23:00
23.67812,86.40106,2.08,N,2026-05-17 20:23:00
23.67884,86.39732,2.08,N,2026-05-17 20:23:00
23.67956,86.3936,2.66,N,2026-05-17 20:23:00
23.68186,86.09138,2.1,N,2026-05-17 20:23:00
23.68353,86.39448,3.03,N,2026-05-17 20:23:00
23.68424,86.39081,3.03,N,2026-05-17 20:23:00
23.68513,87.11986,0.97,N,2026-05-17 20:23:00
23.68917,87.09931,2.01,N,2026-05-17 20:23:00
23.68926,87.12082,0.97,N,2026-05-17 20:23:00
23.69168,87.10847,1.6,N,2026-05-17 20:23:00
23.69339,87.12177,2.38,N,2026-05-17 20:23:00
23.69456,85.29119,1.87,N,2026-05-17 20:23:00
23.69547,85.28628,2.39,N,2026-05-17 20:23:00
23.69553,86.07979,3.56,N,2026-05-17 20:23:00
23.69586,85.36812,2.29,N,2026-05-17 20:23:00
23.69656,86.07797,7.03,N,2026-05-17 20:23:00
23.69658,86.07441,3.56,N,2026-05-17 20:23:00
23.70535,86.07436,1.4,N,2026-05-17 20:23:00
23.70539,86.07082,0.79,N,2026-05-17 20:23:00
23.71058,86.44735,1.48,N,2026-05-17 20:23:00
23.71384,86.45198,1.1,N,2026-05-17 20:23:00
23.71416,86.42872,0.7,N,2026-05-17 20:23:00
23.72464,86.43883,1.56,N,2026-05-17 20:23:00
23.72719,86.44717,2.64,N,2026-05-17 20:23:00
23.73221,73.66558,5.24,N,2026-05-17 20:23:00
23.73588,86.43264,2.54,N,2026-05-17 20:23:00
23.737,85.01965,1.23,N,2026-05-17 20:23:00
23.73797,86.43405,4.85,N,2026-05-17 20:23:00
23.73875,85.01009,2.16,N,2026-05-17 20:23:00
23.73963,85.00533,1.18,N,2026-05-17 20:23:00
23.73985,86.43353,2.54,N,2026-05-17 20:23:00
23.75145,86.41663,1.96,N,2026-05-17 20:23:00
23.75595,85.8507,1.73,N,2026-05-17 20:23:00
23.75661,78.72646,1.67,N,2026-05-17 20:23:00
23.75814,86.40361,2.63,N,2026-05-17 20:23:00
23.75922,86.39809,5.41,N,2026-05-17 20:23:00
23.7621,86.40448,2.63,N,2026-05-17 20:23:00
23.76606,86.40538,2.73,N,2026-05-17 20:23:00
23.76714,86.39986,4.34,N,2026-05-17 20:23:00
23.77473,86.36099,4.49,N,2026-05-17 20:23:00
23.77617,86.21095,2.09,N,2026-05-17 20:23:00
23.77621,86.20651,4.39,N,2026-05-17 20:23:00
23.7772,86.20553,2.09,N,2026-05-17 20:23:00
23.77723,86.39046,2.68,N,2026-05-17 20:23:00
23.78009,86.21179,2.09,N,2026-05-17 20:23:00
23.78013,86.20734,5.65,N,2026-05-17 20:23:00
23.78047,86.37382,2.82,N,2026-05-17 20:23:00
23.78112,86.20634,2.09,N,2026-05-17 20:23:00
23.78119,86.39133,2.68,N,2026-05-17 20:23:00
23.78227,85.576,2.2,N,2026-05-17 20:23:00
23.78297,86.3398,2.99,N,2026-05-17 20:23:00
23.78369,78.12166,1.17,N,2026-05-17 20:23:00
23.78694,85.55075,1.27,N,2026-05-17 20:23:00
23.78913,85.55357,1.24,N,2026-05-17 20:23:00
23.79267,86.35348,1.97,N,2026-05-17 20:23:00
23.79544,86.23362,2.13,N,2026-05-17 20:23:00
23.79661,86.35438,1.97,N,2026-05-17 20:23:00
23.79767,86.34887,4.15,N,2026-05-17 20:23:00
23.79982,79.36872,0.57,N,2026-05-17 20:23:00
23.80197,86.32671,2.88,N,2026-05-17 20:23:00
23.8059,86.32762,3.4,N,2026-05-17 20:23:00
23.82317,85.49844,2.05,N,2026-05-17 20:23:00
23.82593,84.57313,2.76,N,2026-05-17 20:23:00
23.82953,84.57388,1.99,N,2026-05-17 20:23:00
23.86632,77.93562,3.69,N,2026-05-17 20:23:00
23.8699,77.9362,3.69,N,2026-05-17 20:23:00
23.98815,79.3917,2.09,N,2026-05-17 20:23:00
24.03388,77.79128,1.32,N,2026-05-17 20:23:00
24.04515,77.1907,1.01,N,2026-05-17 20:23:00
24.04658,77.18775,1.28,N,2026-05-17 20:23:00
24.05184,80.61282,2.29,N,2026-05-17 20:23:00
24.06727,79.30343,0.88,N,2026-05-17 20:23:00
24.08907,77.77113,0.81,N,2026-05-17 20:23:00
24.09818,77.64671,1.88,N,2026-05-17 20:23:00
24.09853,77.64355,2.56,N,2026-05-17 20:23:00
24.11539,78.06333,0.94,N,2026-05-17 20:23:00
24.13102,82.62154,2.66,N,2026-05-17 20:23:00
24.14245,82.63591,3.16,N,2026-05-17 20:23:00
24.1441,82.70859,2.29,N,2026-05-17 20:23:00
24.1459,82.65668,3.72,N,2026-05-17 20:23:00
24.15237,82.59751,1.33,N,2026-05-17 20:23:00
24.1612,82.62745,1.59,N,2026-05-17 20:23:00
24.16172,80.88913,1.31,N,2026-05-17 20:23:00
24.16388,80.65662,0.91,N,2026-05-17 20:23:00
24.16455,82.62812,1.59,N,2026-05-17 20:23:00
24.17804,82.651,2.04,N,2026-05-17 20:23:00
24.19994,82.71485,2.42,N,2026-05-17 20:23:00
24.2006,82.71098,1.84,N,2026-05-17 20:23:00
24.20233,80.79887,2.48,N,2026-05-17 20:23:00
24.20394,82.7117,1.84,N,2026-05-17 20:23:00
24.20462,82.70774,1.84,N,2026-05-17 20:23:00
24.2061,82.5243,1.73,N,2026-05-17 20:23:00
24.22769,74.80146,1.32,N,2026-05-17 20:23:00
24.22982,80.75345,1.18,N,2026-05-17 20:23:00
24.27183,77.89512,0.75,N,2026-05-17 20:23:00
24.28163,82.68285,0.6,N,2026-05-17 20:23:00
24.32564,81.32835,2.4,N,2026-05-17 20:23:00
24.3362,79.03162,0.63,N,2026-05-17 20:23:00
24.44942,83.04021,1.65,N,2026-05-17 20:23:00
24.46517,80.83035,1.21,N,2026-05-17 20:23:00
24.49611,81.08807,1.4,N,2026-05-17 20:23:00
24.49882,81.09246,0.81,N,2026-05-17 20:23:00
24.50757,80.81796,0.85,N,2026-05-17 20:23:00
24.50874,80.81039,0.78,N,2026-05-17 20:23:00
24.52634,80.54497,0.84,N,2026-05-17 20:23:00
24.52781,81.16778,1.99,N,2026-05-17 20:23:00
24.52966,80.54557,0.81,N,2026-05-17 20:23:00
24.54069,80.33942,1.0,N,2026-05-17 20:23:00
24.56379,81.00356,1.62,N,2026-05-17 20:23:00
24.59004,80.548,1.8,N,2026-05-17 20:23:00
24.61558,80.73654,0.97,N,2026-05-17 20:23:00
24.63262,80.6263,1.64,N,2026-05-17 20:23:00
24.63594,80.62691,1.64,N,2026-05-17 20:23:00
24.63831,80.62694,1.63,N,2026-05-17 20:23:00
24.64006,80.53362,1.04,N,2026-05-17 20:23:00
24.64262,80.64339,0.7,N,2026-05-17 20:23:00
24.66139,74.63323,4.45,N,2026-05-17 20:23:00
24.66348,80.5963,0.95,N,2026-05-17 20:23:00
24.66756,80.56961,0.53,N,2026-05-17 20:23:00
24.69072,74.85168,4.75,N,2026-05-17 20:23:00
24.69652,78.38056,0.86,N,2026-05-17 20:23:00
24.69713,78.37621,1.18,N,2026-05-17 20:23:00
24.71383,75.95371,0.83,N,2026-05-17 20:23:00
24.72639,80.24926,2.36,N,2026-05-17 20:23:00
24.73766,76.8185,0.98,N,2026-05-17 20:23:00
24.76255,74.60734,4.22,N,2026-05-17 20:23:00
24.768,77.35956,1.28,N,2026-05-17 20:23:00
24.77465,74.25832,3.33,N,2026-05-17 20:23:00
24.7758,79.65614,1.79,N,2026-05-17 20:23:00
24.80351,84.20197,0.81,N,2026-05-17 20:23:00
24.80408,84.20021,0.54,N,2026-05-17 20:23:00
24.80869,79.71819,2.69,N,2026-05-17 20:23:00
24.84258,80.10573,2.72,N,2026-05-17 20:23:00
24.86301,84.09332,0.89,N,2026-05-17 20:23:00
24.8647,76.65154,2.65,N,2026-05-17 20:23:00
24.92046,83.93075,0.83,N,2026-05-17 20:23:00
24.92441,84.15498,1.61,N,2026-05-17 20:23:00
24.92986,84.14598,0.7,N,2026-05-17 20:23:00
24.9355,77.04582,2.11,N,2026-05-17 20:23:00
24.94184,82.34291,0.58,N,2026-05-17 20:23:00
24.98754,81.75095,0.82,N,2026-05-17 20:23:00
25.00059,77.16891,2.28,N,2026-05-17 20:23:00
25.0316,87.37589,2.45,N,2026-05-17 20:23:00
25.03242,87.37181,1.8,N,2026-05-17 20:23:00
25.03308,77.00911,3.69,N,2026-05-17 20:23:00
25.03554,84.20654,0.97,N,2026-05-17 20:23:00
25.03568,87.37691,0.64,N,2026-05-17 20:23:00
25.07713,76.12138,7.01,N,2026-05-17 20:23:00
25.10484,76.02722,2.17,N,2026-05-17 20:23:00
25.1053,76.02336,2.17,N,2026-05-17 20:23:00
25.12272,77.1181,2.54,N,2026-05-17 20:23:00
25.12552,77.12074,2.5,N,2026-05-17 20:23:00
25.1265,77.11871,2.38,N,2026-05-17 20:23:00
25.2202,77.63811,0.6,N,2026-05-17 20:23:00
25.22216,73.59454,2.44,N,2026-05-17 20:23:00
25.22372,73.59602,2.37,N,2026-05-17 20:23:00
25.22627,73.60059,2.62,N,2026-05-17 20:23:00
25.25348,81.69823,0.48,N,2026-05-17 20:23:00
25.38942,68.58022,1.51,N,2026-05-17 20:23:00
25.45481,77.74747,0.81,N,2026-05-17 20:23:00
25.49135,72.9611,1.21,N,2026-05-17 20:23:00
25.49323,72.96186,1.31,N,2026-05-17 20:23:00
25.5004,83.98403,0.74,N,2026-05-17 20:23:00
25.5258,79.77544,3.47,N,2026-05-17 20:23:00
25.5307,78.45388,1.14,N,2026-05-17 20:23:00
25.54392,79.77042,2.96,N,2026-05-17 20:23:00
25.60158,78.28233,1.14,N,2026-05-17 20:23:00
25.60379,78.31966,0.85,N,2026-05-17 20:23:00
25.60738,78.32026,0.85,N,2026-05-17 20:23:00
25.61456,80.09698,3.26,N,2026-05-17 20:23:00
25.64359,78.57428,0.74,N,2026-05-17 20:23:00
25.65034,79.92408,3.03,N,2026-05-17 20:23:00
25.66044,78.28941,1.48,N,2026-05-17 20:23:00
25.66654,78.244,0.59,N,2026-05-17 20:23:00
25.66842,79.91911,3.5,N,2026-05-17 20:23:00
25.67734,79.56886,1.38,N,2026-05-17 20:23:00
25.67793,79.56478,1.38,N,2026-05-17 20:23:00
25.68759,78.22422,0.72,N,2026-05-17 20:23:00
25.69416,83.98525,1.2,N,2026-05-17 20:23:00
25.74784,79.4931,1.64,N,2026-05-17 20:23:00
25.75193,78.1035,1.88,N,2026-05-17 20:23:00
25.75207,78.10571,1.83,N,2026-05-17 20:23:00
25.75267,78.10109,1.83,N,2026-05-17 20:23:00
25.75492,78.1087,3.15,N,2026-05-17 20:23:00
25.75555,78.1041,3.15,N,2026-05-17 20:23:00
25.75569,78.1063,1.83,N,2026-05-17 20:23:00
25.75618,78.09948,1.72,N,2026-05-17 20:23:00
25.75629,78.10168,1.83,N,2026-05-17 20:23:00
25.7851,79.69492,3.96,N,2026-05-17 20:23:00
25.8739,80.25077,3.66,N,2026-05-17 20:23:00
25.87879,78.01495,1.22,N,2026-05-17 20:23:00
25.87894,78.01715,1.11,N,2026-05-17 20:23:00
25.92371,82.96928,1.12,N,2026-05-17 20:23:00
25.97149,77.93443,0.41,N,2026-05-17 20:23:00
25.97846,78.27482,1.04,N,2026-05-17 20:23:00
25.98146,78.27998,1.26,N,2026-05-17 20:23:00
26.03299,79.88536,3.95,N,2026-05-17 20:23:00
26.0893,82.85281,0.65,N,2026-05-17 20:23:00
26.16416,79.07719,0.91,N,2026-05-17 20:23:00
26.20805,80.58686,1.96,N,2026-05-17 20:23:00
26.34134,79.34616,1.03,N,2026-05-17 20:23:00
26.34252,79.34509,0.96,N,2026-05-17 20:23:00
26.38551,79.54138,0.63,N,2026-05-17 20:23:00
26.64086,79.48132,1.19,N,2026-05-17 20:23:00
26.64146,79.47712,1.19,N,2026-05-17 20:23:00
26.64355,79.48019,1.13,N,2026-05-17 20:23:00
26.75845,83.19865,2.21,N,2026-05-17 20:23:00
27.53785,69.31592,2.07,N,2026-05-17 20:23:00
27.72568,84.81702,0.79,N,2026-05-17 20:23:00
28.04938,69.37077,1.32,N,2026-05-17 20:23:00
28.06818,83.12801,0.5,N,2026-05-17 20:23:00
28.09394,81.46967,0.84,N,2026-05-17 20:23:00
28.14302,83.26903,1.38,N,2026-05-17 20:23:00
28.16228,82.90887,0.22,N,2026-05-17 20:23:00
28.2226,81.23059,0.86,N,2026-05-17 20:23:00
28.22533,81.2352,0.86,N,2026-05-17 20:23:00
28.22593,81.23123,0.86,N,2026-05-17 20:23:00
28.22731,81.23419,1.35,N,2026-05-17 20:23:00
28.25445,82.22833,1.44,N,2026-05-17 20:23:00
28.26524,81.48138,1.22,N,2026-05-17 20:23:00
28.27295,77.20638,1.53,N,2026-05-17 20:23:00
28.27659,81.20284,1.14,N,2026-05-17 20:23:00
28.27719,81.19887,1.14,N,2026-05-17 20:23:00
28.36969,82.09783,0.42,N,2026-05-17 20:23:00
28.37825,81.89015,1.05,N,2026-05-17 20:23:00
28.41817,82.19909,0.36,N,2026-05-17 20:23:00
28.44111,81.41237,0.91,N,2026-05-17 20:23:00
28.44384,81.41695,0.46,N,2026-05-17 20:23:00
28.44443,81.41306,1.0,N,2026-05-17 20:23:00
28.455,81.41103,0.64,N,2026-05-17 20:23:00
28.55967,82.31108,0.32,N,2026-05-17 20:23:00
28.58386,81.87331,1.61,N,2026-05-17 20:23:00
28.59431,81.4781,1.05,N,2026-05-17 20:23:00
28.63226,81.84634,0.66,N,2026-05-17 20:23:00
28.667,81.50787,1.0,N,2026-05-17 20:23:00
28.71414,81.4677,0.9,N,2026-05-17 20:23:00
28.71747,81.46831,0.9,N,2026-05-17 20:23:00
28.7226,81.45708,1.17,N,2026-05-17 20:23:00
28.78621,81.27648,1.96,N,2026-05-17 20:23:00
28.81032,81.20675,1.73,N,2026-05-17 20:23:00
28.81092,81.20268,1.95,N,2026-05-17 20:23:00
28.83682,77.13735,3.52,N,2026-05-17 20:23:00
28.89002,76.27056,1.33,N,2026-05-17 20:23:00
29.26221,71.96934,2.29,N,2026-05-17 20:23:00
29.26766,71.96993,2.42,N,2026-05-17 20:23:00
29.81937,69.2067,1.27,N,2026-05-17 20:23:00
15.44132,78.4959,0.75,N,2026-05-17 20:25:00
15.68454,78.45784,0.79,N,2026-05-17 20:25:00
15.75174,78.37655,3.12,N,2026-05-17 20:25:00
15.78717,80.05072,2.42,N,2026-05-17 20:25:00
16.29103,80.63036,1.82,N,2026-05-17 20:25:00
16.34759,80.64417,3.27,N,2026-05-17 20:25:00
16.3482,80.64046,3.77,N,2026-05-17 20:25:00
16.47529,78.19608,0.93,N,2026-05-17 20:25:00
17.06227,76.97844,0.98,N,2026-05-17 20:25:00
17.1292,78.70263,0.81,N,2026-05-17 20:25:00
17.13123,79.89061,1.63,N,2026-05-17 20:25:00
17.17442,80.18782,2.11,N,2026-05-17 20:25:00
17.20713,80.8005,2.05,N,2026-05-17 20:25:00
17.41943,74.245,0.56,N,2026-05-17 20:25:00
17.41995,74.24106,0.64,N,2026-05-17 20:25:00
17.4209,80.67425,1.08,N,2026-05-17 20:25:00
17.57217,78.41438,3.37,N,2026-05-17 20:25:00
17.58399,80.318,0.98,N,2026-05-17 20:25:00
17.59305,80.24106,0.66,N,2026-05-17 20:25:00
17.60405,83.20132,2.6,N,2026-05-17 20:25:00
17.60771,83.20203,2.6,N,2026-05-17 20:25:00
17.61137,83.20274,6.6,N,2026-05-17 20:25:00
17.61532,79.703,0.37,N,2026-05-17 20:25:00
17.66258,78.04677,0.86,N,2026-05-17 20:25:00
17.67807,79.75398,0.57,N,2026-05-17 20:25:00
17.9339,79.80873,4.02,N,2026-05-17 20:25:00
17.9487,80.78534,2.78,N,2026-05-17 20:25:00
17.95204,80.78596,1.53,N,2026-05-17 20:25:00
17.95539,80.78656,1.53,N,2026-05-17 20:25:00
17.96026,80.79884,1.36,N,2026-05-17 20:25:00
17.97775,80.00188,1.0,N,2026-05-17 20:25:00
18.09368,79.82529,3.57,N,2026-05-17 20:25:00
18.16721,79.6189,4.39,N,2026-05-17 20:25:00
18.23264,78.13628,4.13,N,2026-05-17 20:25:00
18.28894,75.30561,5.36,N,2026-05-17 20:25:00
18.43922,77.41637,4.99,N,2026-05-17 20:25:00
18.65403,78.46244,3.94,N,2026-05-17 20:25:00
18.74721,78.35408,0.29,N,2026-05-17 20:25:00
